reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.25,0
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.5,0
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.75,1
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.9,1
2026-01-10,pct wk rsv lab det,-1,nl,2026-01-03,quantile,0.975,1
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.25,0
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.5,0
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.75,1
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.9,1
2026-01-10,pct wk rsv lab det,0,nl,2026-01-10,quantile,0.975,1
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.25,0
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.5,0
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.75,1
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.9,1
2026-01-10,pct wk rsv lab det,1,nl,2026-01-17,quantile,0.975,1
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.25,0
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.5,0
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.75,1
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.9,1
2026-01-10,pct wk rsv lab det,2,nl,2026-01-24,quantile,0.975,1
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.25,0
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.5,0
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.75,1
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.9,1
2026-01-10,pct wk rsv lab det,3,nl,2026-01-31,quantile,0.975,1
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.1,1
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.25,3
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.5,8
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.75,13
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.9,16
2026-01-10,pct wk covid lab det,-1,ns,2026-01-03,quantile,0.975,17
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.1,1
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.25,3
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.5,8
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.75,13
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.9,15
2026-01-10,pct wk covid lab det,0,ns,2026-01-10,quantile,0.975,16
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.25,3
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.5,7
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.75,12
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.9,14
2026-01-10,pct wk covid lab det,1,ns,2026-01-17,quantile,0.975,15
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.25,3
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.5,7
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.75,11
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.9,13
2026-01-10,pct wk covid lab det,2,ns,2026-01-24,quantile,0.975,14
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.25,2
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.5,7
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.75,11
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.9,13
2026-01-10,pct wk covid lab det,3,ns,2026-01-31,quantile,0.975,14
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.1,2
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.25,8
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.5,21
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.75,34
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.9,40
2026-01-10,pct wk flu lab det,-1,ns,2026-01-03,quantile,0.975,43
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.1,2
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.25,8
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.5,20
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.75,33
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.9,39
2026-01-10,pct wk flu lab det,0,ns,2026-01-10,quantile,0.975,41
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.1,2
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.25,8
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.5,21
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.75,34
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.9,40
2026-01-10,pct wk flu lab det,1,ns,2026-01-17,quantile,0.975,43
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.1,2
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.25,9
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.5,23
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.75,36
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.9,43
2026-01-10,pct wk flu lab det,2,ns,2026-01-24,quantile,0.975,46
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.1,2
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.25,9
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.5,23
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.75,36
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.9,43
2026-01-10,pct wk flu lab det,3,ns,2026-01-31,quantile,0.975,46
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.25,1
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.5,3
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.75,5
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.9,6
2026-01-10,pct wk rsv lab det,-1,ns,2026-01-03,quantile,0.975,6
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.25,1
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.5,3
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.75,5
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.9,6
2026-01-10,pct wk rsv lab det,0,ns,2026-01-10,quantile,0.975,6
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.25,1
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.5,3
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.75,5
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.9,6
2026-01-10,pct wk rsv lab det,1,ns,2026-01-17,quantile,0.975,6
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.25,1
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.5,3
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.75,5
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.9,6
2026-01-10,pct wk rsv lab det,2,ns,2026-01-24,quantile,0.975,7
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.25,1
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.5,3
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.75,6
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.9,7
2026-01-10,pct wk rsv lab det,3,ns,2026-01-31,quantile,0.975,7
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.1,0
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.25,2
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.5,6
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.75,10
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.9,12
2026-01-10,pct wk covid lab det,-1,nt,2026-01-03,quantile,0.975,13
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.1,0
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.25,2
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.5,6
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.75,9
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.9,11
2026-01-10,pct wk covid lab det,0,nt,2026-01-10,quantile,0.975,12
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.25,2
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.5,6
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.75,9
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.9,11
2026-01-10,pct wk covid lab det,1,nt,2026-01-17,quantile,0.975,12
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.25,2
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.5,5
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.75,9
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.9,11
2026-01-10,pct wk covid lab det,2,nt,2026-01-24,quantile,0.975,11
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.25,2
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.5,5
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.75,9
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.9,11
2026-01-10,pct wk covid lab det,3,nt,2026-01-31,quantile,0.975,11
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.1,4
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.25,14
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.5,34
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.75,55
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.9,65
2026-01-10,pct wk flu lab det,-1,nt,2026-01-03,quantile,0.975,70
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.1,3
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.25,13
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.5,32
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.75,50
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.9,60
2026-01-10,pct wk flu lab det,0,nt,2026-01-10,quantile,0.975,64
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.1,3
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.25,12
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.5,30
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.75,48
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.9,57
2026-01-10,pct wk flu lab det,1,nt,2026-01-17,quantile,0.975,61
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.1,3
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.25,12
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.5,30
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.75,48
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.9,57
2026-01-10,pct wk flu lab det,2,nt,2026-01-24,quantile,0.975,61
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.1,4
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.25,13
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.5,33
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.75,52
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.9,62
2026-01-10,pct wk flu lab det,3,nt,2026-01-31,quantile,0.975,66
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.25,1
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.5,3
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.75,5
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.9,6
2026-01-10,pct wk rsv lab det,-1,nt,2026-01-03,quantile,0.975,6
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.25,1
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.5,3
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.75,5
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.9,6
2026-01-10,pct wk rsv lab det,0,nt,2026-01-10,quantile,0.975,7
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.25,1
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.5,3
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.75,5
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.9,6
2026-01-10,pct wk rsv lab det,1,nt,2026-01-17,quantile,0.975,7
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.25,1
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.5,4
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.75,6
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.9,7
2026-01-10,pct wk rsv lab det,2,nt,2026-01-24,quantile,0.975,8
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.25,1
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.5,3
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.75,6
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.9,7
2026-01-10,pct wk rsv lab det,3,nt,2026-01-31,quantile,0.975,7
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.1,0
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.25,1
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.5,2
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.75,4
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.9,5
2026-01-10,pct wk covid lab det,-1,nu,2026-01-03,quantile,0.975,5
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.1,0
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.25,1
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.5,2
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.75,4
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.9,5
2026-01-10,pct wk covid lab det,0,nu,2026-01-10,quantile,0.975,5
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.25,1
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.5,2
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.75,4
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.9,4
2026-01-10,pct wk covid lab det,1,nu,2026-01-17,quantile,0.975,5
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.25,1
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.5,2
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.75,4
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.9,4
2026-01-10,pct wk covid lab det,2,nu,2026-01-24,quantile,0.975,5
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.25,1
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.5,2
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.75,3
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.9,4
2026-01-10,pct wk covid lab det,3,nu,2026-01-31,quantile,0.975,4
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.1,3
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.25,13
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.5,31
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.75,50
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.9,59
2026-01-10,pct wk flu lab det,-1,nu,2026-01-03,quantile,0.975,63
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.1,3
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.25,13
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.5,31
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.75,50
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.9,60
2026-01-10,pct wk flu lab det,0,nu,2026-01-10,quantile,0.975,63
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.1,3
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.25,12
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.5,31
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.75,49
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.9,58
2026-01-10,pct wk flu lab det,1,nu,2026-01-17,quantile,0.975,62
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.1,3
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.25,13
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.5,32
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.75,50
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.9,60
2026-01-10,pct wk flu lab det,2,nu,2026-01-24,quantile,0.975,64
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.1,3
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.25,12
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.5,31
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.75,49
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.9,58
2026-01-10,pct wk flu lab det,3,nu,2026-01-31,quantile,0.975,62
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.25,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.5,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.75,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.9,0
2026-01-10,pct wk rsv lab det,-1,nu,2026-01-03,quantile,0.975,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.25,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.5,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.75,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.9,0
2026-01-10,pct wk rsv lab det,0,nu,2026-01-10,quantile,0.975,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.25,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.5,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.75,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.9,0
2026-01-10,pct wk rsv lab det,1,nu,2026-01-17,quantile,0.975,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.25,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.5,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.75,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.9,0
2026-01-10,pct wk rsv lab det,2,nu,2026-01-24,quantile,0.975,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.25,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.5,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.75,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.9,0
2026-01-10,pct wk rsv lab det,3,nu,2026-01-31,quantile,0.975,0
2026-01-10,pct wk covid lab det,-1,on,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,on,2026-01-03,quantile,0.1,0
