reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.25,0
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.5,1
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.75,2
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.9,3
2026-01-17,pct wk rsv lab det,-1,nl,2026-01-10,quantile,0.975,3
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.25,0
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.5,1
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.75,2
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.9,3
2026-01-17,pct wk rsv lab det,0,nl,2026-01-17,quantile,0.975,3
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.25,0
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.5,1
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.75,2
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.9,3
2026-01-17,pct wk rsv lab det,1,nl,2026-01-24,quantile,0.975,3
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.25,0
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.5,1
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.75,2
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.9,3
2026-01-17,pct wk rsv lab det,2,nl,2026-01-31,quantile,0.975,3
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.25,0
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.5,1
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.75,2
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.9,2
2026-01-17,pct wk rsv lab det,3,nl,2026-02-07,quantile,0.975,3
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.1,0
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.25,2
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.5,6
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.75,11
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.9,13
2026-01-17,pct wk covid lab det,-1,ns,2026-01-10,quantile,0.975,13
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.1,0
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.25,2
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.5,6
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.75,10
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.9,12
2026-01-17,pct wk covid lab det,0,ns,2026-01-17,quantile,0.975,13
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.1,0
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.25,2
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.5,6
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.75,9
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.9,11
2026-01-17,pct wk covid lab det,1,ns,2026-01-24,quantile,0.975,12
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.1,0
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.25,2
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.5,6
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.75,9
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.9,11
2026-01-17,pct wk covid lab det,2,ns,2026-01-31,quantile,0.975,12
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.1,0
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.25,2
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.5,6
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.75,9
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.9,11
2026-01-17,pct wk covid lab det,3,ns,2026-02-07,quantile,0.975,12
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.1,2
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.25,7
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.5,17
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.75,28
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.9,33
2026-01-17,pct wk flu lab det,-1,ns,2026-01-10,quantile,0.975,35
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.1,2
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.25,7
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.5,19
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.75,30
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.9,36
2026-01-17,pct wk flu lab det,0,ns,2026-01-17,quantile,0.975,38
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.1,2
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.25,8
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.5,20
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.75,32
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.9,37
2026-01-17,pct wk flu lab det,1,ns,2026-01-24,quantile,0.975,40
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.1,2
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.25,8
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.5,21
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.75,33
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.9,39
2026-01-17,pct wk flu lab det,2,ns,2026-01-31,quantile,0.975,42
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.1,2
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.25,8
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.5,20
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.75,32
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.9,38
2026-01-17,pct wk flu lab det,3,ns,2026-02-07,quantile,0.975,40
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.25,1
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.5,4
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.75,6
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.9,7
2026-01-17,pct wk rsv lab det,-1,ns,2026-01-10,quantile,0.975,8
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.25,1
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.5,4
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.75,6
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.9,7
2026-01-17,pct wk rsv lab det,0,ns,2026-01-17,quantile,0.975,8
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.25,1
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.5,4
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.75,7
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.9,8
2026-01-17,pct wk rsv lab det,1,ns,2026-01-24,quantile,0.975,9
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.25,2
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.5,5
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.75,7
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.9,9
2026-01-17,pct wk rsv lab det,2,ns,2026-01-31,quantile,0.975,10
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.25,1
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.5,4
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.75,7
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.9,9
2026-01-17,pct wk rsv lab det,3,ns,2026-02-07,quantile,0.975,9
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.1,1
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.25,4
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.5,11
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.75,18
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.9,22
2026-01-17,pct wk covid lab det,-1,nt,2026-01-10,quantile,0.975,23
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.1,1
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.25,4
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.5,12
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.75,19
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.9,22
2026-01-17,pct wk covid lab det,0,nt,2026-01-17,quantile,0.975,24
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.1,1
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.25,4
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.5,10
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.75,16
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.9,19
2026-01-17,pct wk covid lab det,1,nt,2026-01-24,quantile,0.975,20
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.1,1
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.25,4
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.5,10
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.75,16
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.9,19
2026-01-17,pct wk covid lab det,2,nt,2026-01-31,quantile,0.975,20
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.1,1
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.25,4
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.5,10
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.75,16
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.9,19
2026-01-17,pct wk covid lab det,3,nt,2026-02-07,quantile,0.975,20
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.1,2
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.25,7
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.5,18
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.75,29
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.9,34
2026-01-17,pct wk flu lab det,-1,nt,2026-01-10,quantile,0.975,37
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.1,2
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.25,7
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.5,17
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.75,27
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.9,32
2026-01-17,pct wk flu lab det,0,nt,2026-01-17,quantile,0.975,34
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.1,2
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.25,7
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.5,18
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.75,29
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.9,35
2026-01-17,pct wk flu lab det,1,nt,2026-01-24,quantile,0.975,37
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.1,2
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.25,7
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.5,18
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.75,28
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.9,34
2026-01-17,pct wk flu lab det,2,nt,2026-01-31,quantile,0.975,36
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.1,2
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.25,8
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.5,19
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.75,31
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.9,37
2026-01-17,pct wk flu lab det,3,nt,2026-02-07,quantile,0.975,39
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.25,2
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.5,6
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.75,10
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.9,12
2026-01-17,pct wk rsv lab det,-1,nt,2026-01-10,quantile,0.975,13
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.25,2
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.5,6
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.75,10
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.9,12
2026-01-17,pct wk rsv lab det,0,nt,2026-01-17,quantile,0.975,13
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.25,3
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.5,7
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.75,11
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.9,13
2026-01-17,pct wk rsv lab det,1,nt,2026-01-24,quantile,0.975,14
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.25,3
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.5,7
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.75,11
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.9,13
2026-01-17,pct wk rsv lab det,2,nt,2026-01-31,quantile,0.975,14
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.25,3
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.5,7
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.75,12
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.9,14
2026-01-17,pct wk rsv lab det,3,nt,2026-02-07,quantile,0.975,15
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.1,1
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.25,3
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.5,9
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.75,14
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.9,17
2026-01-17,pct wk covid lab det,-1,nu,2026-01-10,quantile,0.975,18
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.1,1
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.25,3
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.5,8
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.75,13
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.9,16
2026-01-17,pct wk covid lab det,0,nu,2026-01-17,quantile,0.975,17
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.1,1
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.25,3
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.5,8
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.75,13
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.9,15
2026-01-17,pct wk covid lab det,1,nu,2026-01-24,quantile,0.975,16
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.1,1
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.25,3
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.5,8
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.75,13
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.9,15
2026-01-17,pct wk covid lab det,2,nu,2026-01-31,quantile,0.975,16
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.1,0
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.25,3
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.5,7
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.75,12
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.9,14
2026-01-17,pct wk covid lab det,3,nu,2026-02-07,quantile,0.975,15
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.1,4
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.25,16
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.5,39
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.75,62
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.9,73
2026-01-17,pct wk flu lab det,-1,nu,2026-01-10,quantile,0.975,78
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.1,4
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.25,16
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.5,39
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.75,62
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.9,74
2026-01-17,pct wk flu lab det,0,nu,2026-01-17,quantile,0.975,79
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.1,4
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.25,15
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.5,37
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.75,59
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.9,70
2026-01-17,pct wk flu lab det,1,nu,2026-01-24,quantile,0.975,74
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.1,4
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.25,16
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.5,39
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.75,63
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.9,75
2026-01-17,pct wk flu lab det,2,nu,2026-01-31,quantile,0.975,79
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.1,5
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.25,18
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.5,43
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.75,69
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.9,81
2026-01-17,pct wk flu lab det,3,nu,2026-02-07,quantile,0.975,87
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.25,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.5,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.75,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.9,0
2026-01-17,pct wk rsv lab det,-1,nu,2026-01-10,quantile,0.975,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.25,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.5,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.75,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.9,0
2026-01-17,pct wk rsv lab det,0,nu,2026-01-17,quantile,0.975,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.25,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.5,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.75,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.9,0
2026-01-17,pct wk rsv lab det,1,nu,2026-01-24,quantile,0.975,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.25,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.5,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.75,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.9,0
2026-01-17,pct wk rsv lab det,2,nu,2026-01-31,quantile,0.975,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.25,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.5,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.75,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.9,0
2026-01-17,pct wk rsv lab det,3,nu,2026-02-07,quantile,0.975,0
2026-01-17,pct wk covid lab det,-1,on,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,on,2026-01-10,quantile,0.1,0
