"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"nb",2025-12-20,"0.9",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nb",2025-12-20,"0.975",10,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nb",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.5",2,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.75",4,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.9",6,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2025-12-27,"0.975",10,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nb",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.5",2,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.9",7,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nb",2026-01-03,"0.975",11,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.5",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.75",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.9",4,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-13,"0.975",7,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nl",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.5",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.75",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.9",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-20,"0.975",9,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nl",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.5",1,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.9",6,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2025-12-27,"0.975",10,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nl",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.5",1,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.9",7,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nl",2026-01-03,"0.975",11,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.5",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.75",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-13,"0.975",5,2025-12-13,"pct wk rsv lab det",0,"quantile"
"ns",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.5",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.75",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.9",4,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-20,"0.975",6,2025-12-13,"pct wk rsv lab det",1,"quantile"
"ns",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.5",1,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.9",5,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2025-12-27,"0.975",7,2025-12-13,"pct wk rsv lab det",2,"quantile"
"ns",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.5",1,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.75",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.9",5,2025-12-13,"pct wk rsv lab det",3,"quantile"
"ns",2026-01-03,"0.975",8,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.5",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.75",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-13,"0.975",11,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nt",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.5",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.75",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.9",8,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-20,"0.975",15,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nt",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.5",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.9",10,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2025-12-27,"0.975",16,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nt",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.5",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.9",11,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nt",2026-01-03,"0.975",19,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.5",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.75",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-13,"0.975",8,2025-12-13,"pct wk rsv lab det",0,"quantile"
"nu",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.5",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.75",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.9",6,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-20,"0.975",12,2025-12-13,"pct wk rsv lab det",1,"quantile"
"nu",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.5",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.9",8,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2025-12-27,"0.975",14,2025-12-13,"pct wk rsv lab det",2,"quantile"
"nu",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.5",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.9",9,2025-12-13,"pct wk rsv lab det",3,"quantile"
"nu",2026-01-03,"0.975",18,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.1",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.25",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.5",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.75",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-13,"0.975",4,2025-12-13,"pct wk rsv lab det",0,"quantile"
"on",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.25",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.5",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.75",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.9",4,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-20,"0.975",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"on",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.25",1,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.5",2,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.9",4,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2025-12-27,"0.975",6,2025-12-13,"pct wk rsv lab det",2,"quantile"
"on",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.25",1,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.5",2,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.75",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.9",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"on",2026-01-03,"0.975",6,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.25",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.5",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.75",4,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.9",7,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-13,"0.975",14,2025-12-13,"pct wk rsv lab det",0,"quantile"
"pe",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.25",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.5",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.75",6,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.9",10,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-20,"0.975",19,2025-12-13,"pct wk rsv lab det",1,"quantile"
"pe",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.5",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.75",7,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.9",12,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2025-12-27,"0.975",21,2025-12-13,"pct wk rsv lab det",2,"quantile"
"pe",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.5",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.75",8,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.9",14,2025-12-13,"pct wk rsv lab det",3,"quantile"
"pe",2026-01-03,"0.975",23,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.1",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.25",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.5",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.75",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-13,"0.975",4,2025-12-13,"pct wk rsv lab det",0,"quantile"
"prairies",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.25",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.5",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.75",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.9",4,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-20,"0.975",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"prairies",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.25",1,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.5",2,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.9",4,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2025-12-27,"0.975",5,2025-12-13,"pct wk rsv lab det",2,"quantile"
"prairies",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.25",1,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.5",2,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.75",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.9",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"prairies",2026-01-03,"0.975",6,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.25",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.5",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.75",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-13,"0.975",5,2025-12-13,"pct wk rsv lab det",0,"quantile"
"qc",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.5",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.75",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.9",4,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-20,"0.975",7,2025-12-13,"pct wk rsv lab det",1,"quantile"
"qc",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.5",2,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.9",5,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2025-12-27,"0.975",9,2025-12-13,"pct wk rsv lab det",2,"quantile"
"qc",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.5",2,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.75",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.9",5,2025-12-13,"pct wk rsv lab det",3,"quantile"
"qc",2026-01-03,"0.975",10,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.1",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.25",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.5",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.75",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.9",4,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-13,"0.975",7,2025-12-13,"pct wk rsv lab det",0,"quantile"
"sk",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.25",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.5",3,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.75",4,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.9",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-20,"0.975",7,2025-12-13,"pct wk rsv lab det",1,"quantile"
"sk",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.25",1,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.5",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.75",4,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.9",6,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2025-12-27,"0.975",8,2025-12-13,"pct wk rsv lab det",2,"quantile"
"sk",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.25",1,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.5",3,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.9",6,2025-12-13,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-03,"0.975",9,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.5",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.75",1,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.9",3,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-13,"0.975",7,2025-12-13,"pct wk rsv lab det",0,"quantile"
"territories",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.5",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.75",2,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.9",5,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-20,"0.975",10,2025-12-13,"pct wk rsv lab det",1,"quantile"
"territories",2025-12-27,"0.025",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.1",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.25",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.5",0,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.75",3,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.9",7,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2025-12-27,"0.975",12,2025-12-13,"pct wk rsv lab det",2,"quantile"
"territories",2026-01-03,"0.025",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.1",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.25",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.5",0,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.75",4,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.9",7,2025-12-13,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-03,"0.975",13,2025-12-13,"pct wk rsv lab det",3,"quantile"
"yt",2025-12-13,"0.025",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.1",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.25",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.5",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.75",0,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.9",2,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-13,"0.975",14,2025-12-13,"pct wk rsv lab det",0,"quantile"
"yt",2025-12-20,"0.025",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.1",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.25",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.5",0,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.75",1,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.9",7,2025-12-13,"pct wk rsv lab det",1,"quantile"
"yt",2025-12-20,"0.975",18,2025-12-13,"pct wk rsv lab det",1,"quantile"
